dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,Type
1.1169069,-0.067342706,-0.64486593,0.0046733976,0.51448137,-0.023110071,0.6322634,-0.09703986,0.72277296,-0.31571755,-0.19611183,0.42418224,0.06418952,-0.6605993,-1.2970186,-0.07712311,0.6040846,-0.12445376,-0.16780435,0.10908603,-0.9846055,0.95092034,1.2418835,-0.7563256,-0.23348403,1.4444258,0.2659774,0.4291765,-1.3608255,-0.38076338,0.56291616,0.9481094,-0.92065704,0.8083534,-0.55630815,0.04944792,-0.61185914,-0.33525738,0.014338651,-0.1544387,0.9463222,0.89837885,0.1380611,-1.447236,0.24490628,0.354442,0.38794547,0.09378943,-0.6995017,0.7561621,-0.2858957,-0.20689537,0.7939614,0.28354988,0.3090876,-0.96442306,-0.5081405,-0.2303059,0.30266318,-0.10513043,0.40263924,0.26342753,-0.4539631,0.9092693,-0.87973815,0.76506203,0.42985344,0.5365833,-0.039488636,0.054241315,-0.5356764,-0.1803213,0.42145887,-0.05780047,0.85228616,0.7379566,0.9311353,0.44589007,-0.08641542,-0.072151214,0.031616073,0.62718886,-0.28657794,-0.4550889,-0.59156126,0.8285902,-0.9303,-1.0907857,0.5117237,-0.44057822,-0.5882816,0.8569299,-0.65489906,0.48742294,-0.9403186,0.10888703,-0.60087216,0.81652665,-0.58096516,0.17167054,Regulaciones
0.33975673,0.913842,-0.14936015,-0.040921863,-0.022999378,0.065735795,0.17780422,-0.5082433,-0.2550186,0.03393375,-0.24162385,-0.24482115,-0.42181388,-0.03276343,-0.88453835,-0.24324085,0.19810139,-0.25063568,-0.17114797,-0.62348866,-0.18915488,0.39865318,0.37326464,0.38956875,0.26016438,-0.037276722,-0.2618058,0.698951,0.07308571,-0.29729852,0.6313901,1.0544081,-0.5714328,0.27249852,-0.39145178,0.090412125,-0.056918513,-0.7188068,0.08488482,0.49575898,0.08878057,0.326825,-0.44069302,-0.85429853,-0.23386991,-0.13583751,0.34688076,-0.6474319,0.10158478,0.14747672,-0.39167446,0.24409266,0.9621144,0.50878465,-0.3986116,-0.5731549,0.15292577,-0.011057943,-0.18403877,0.37030944,-0.70383763,0.84179914,-0.44253466,0.48413175,-0.43592697,0.44332537,-0.5498104,0.25435358,-0.19569501,0.86131626,-0.33722475,-0.74632454,-0.14298685,-0.08870851,0.8665644,0.03181003,-0.23977293,-0.030332938,-0.15967125,-0.9552909,0.14725102,0.7738694,-0.17522126,0.1662768,0.08530721,0.14548196,-0.004135906,-0.6650226,0.38436192,-0.48682162,-0.14851749,0.38156605,-0.16449034,0.1439919,0.5674773,0.36664355,0.029707365,0.16743556,-0.08514761,0.21178126,Regulaciones
0.11224687,0.14231245,-0.20406613,0.16909844,0.22533873,-1.1253769,0.112029955,0.039597377,-0.6974532,0.31208017,-0.57252514,0.6040087,0.33827856,-0.23144911,-0.47134346,0.4527984,0.9786109,0.035938703,-0.2644328,0.7719016,0.14640228,0.07903151,0.68296725,-0.35517788,-0.5227364,0.57931745,-0.39984024,-0.06992395,-1.122104,-0.159076,0.9710382,1.3126986,-0.828422,0.97277707,-0.30837604,-0.25707835,-0.30975223,0.02846084,0.7334764,-0.8791097,1.0164999,0.8233947,-0.44603136,-0.5271015,0.5090974,-0.13069825,0.09169114,-1.031082,0.9811531,0.07258021,0.051962532,0.41754436,0.90501314,0.9409226,-0.46886334,-0.44514248,0.2837345,-0.5763746,-0.2643781,-0.2756509,-0.25298437,0.1540133,-0.79344547,0.86199087,-0.47932607,-0.10953737,1.2147931,0.61309093,0.56633675,-0.24871045,-1.1803272,-0.73333406,0.17295887,0.06175321,-0.8090867,-0.017082462,-0.61637366,-0.8341539,-0.25690648,-0.58217907,-0.22310261,-0.30443543,-0.7074212,-0.42052546,-0.22577807,0.14998046,0.22471465,0.02293186,0.46480325,0.28987092,-0.12714112,0.17732048,-0.6798886,0.7933737,0.73059356,-0.37316447,-0.3104716,0.73650414,-0.5227978,0.5436124,Regulaciones
0.33490103,0.0355571,-0.26591438,-0.17870171,0.0076093823,-0.22055218,-0.16415454,-0.018373854,-0.15235616,0.08994316,-0.16209559,0.13198787,0.15824808,-0.4790418,0.0045195566,-0.19260685,-0.08816342,0.70323384,-0.540443,0.38059515,0.4191775,0.5774901,0.45873994,0.28004938,-0.31440338,0.68893754,0.016850388,0.5104094,-0.3527721,0.11209174,0.7904003,0.69682914,-0.006805567,0.9033326,-0.2855794,0.49552536,0.22241735,-0.48183393,-0.9243195,-0.7314278,0.67538875,0.43962938,-0.25457734,-0.70854074,0.37974063,-0.34774673,0.18309875,-0.7788392,0.16327329,0.55051076,-1.2149105,0.5100601,0.5853189,0.48815194,0.3681142,0.05591813,-0.099494666,-0.2124656,-0.09089961,-0.38844928,-0.016786043,0.72749174,-0.53122354,0.622541,-0.6446103,0.25123015,0.10411309,0.44968134,0.06682004,0.27202672,-0.91103584,-1.4690576,-0.092517085,-0.10607747,-0.17713624,-0.005418459,-0.6182415,-0.2986933,-0.10505285,0.2831849,-0.10649111,0.1331901,-0.9300455,0.5513644,0.5557069,0.6239315,-0.5911918,-0.75746596,-0.29416203,0.15552445,-0.23217171,0.40268147,-0.9922356,0.697443,0.5978825,-0.3566823,0.20341276,-0.072107255,-0.50898564,-0.35786986,Regulaciones
0.09950084,-0.0842137,-0.40906027,1.0782359,0.16448888,-0.4748323,0.51045734,-0.24627069,0.5871377,0.049176924,-0.43700528,0.13873288,-0.84628415,-0.31709096,-0.42358977,-0.4857662,0.5179478,-0.21888581,-0.23556435,0.75315905,-1.1189927,-0.19838388,0.44484174,0.51886815,0.39965138,0.6844655,-0.103428416,0.27214074,-0.28010234,-0.1435302,1.1522586,0.60112154,0.32130218,0.41421974,0.18608974,0.07474955,-0.3497967,-1.2686613,0.08018443,-0.7728748,0.74280554,-0.106505506,0.38572538,-1.3057897,-0.7478363,-0.24254447,1.4466435,-0.49619886,0.45541224,-0.12807995,-0.8129398,0.23369537,0.7240674,0.25708798,-0.23647244,0.4536824,-0.20560832,0.18619397,-0.2967151,0.4255566,0.23933494,0.11601542,0.20774001,-0.0030077617,-0.9259219,0.14682704,-1.1085404,1.2340959,0.23212592,0.8879896,-0.7471494,-0.34205186,-0.32305098,0.8128958,0.3773462,0.639055,-0.50869924,-0.118551545,0.9252866,0.5452258,-0.5551059,-0.015390775,-0.726985,-0.007962642,0.45897788,0.7775195,0.55349463,-0.46224535,-0.80573255,-1.0305523,0.2812902,0.18205881,-0.7358848,0.90652657,0.3730353,0.3981071,0.47573885,-0.09888916,-0.13475227,-0.4724221,Regulaciones
1.4372714,-0.4358566,-0.69193614,0.038612396,0.60731137,-0.14088099,-0.04252553,0.81659025,0.3350668,0.12068285,-0.68476695,0.5577725,-1.3201859,-0.5486915,-1.5704983,-0.29475534,0.37621367,0.7597625,-0.73427445,-0.60563195,0.45454213,0.544215,1.1066318,-0.024188716,-0.38330033,1.2274727,-0.011643143,0.5641847,-0.6965705,-0.06058352,-0.04998227,0.38583285,-0.12392335,0.44396663,-0.6745294,0.19664492,-0.9093617,0.00022945536,-0.28523478,-0.75302434,0.59197724,0.88000333,0.13240616,-1.3856943,0.63099486,0.2290707,0.6378345,0.25119853,-0.21510138,0.9271391,0.5039823,0.3177881,0.475207,0.015369106,-0.38857317,-0.377325,-0.17130472,-0.42265448,-0.90833116,0.7113431,-1.034439,0.4012736,-0.48871168,0.20920406,-0.3366395,-0.1855405,-0.03215102,0.4838535,0.099857144,0.26300976,-0.55414945,-0.8123167,-0.09758193,0.013204429,0.5831732,0.1439274,0.6892345,0.3365642,0.22271794,-0.26643285,0.29784188,0.0652362,0.03987821,-0.24366583,0.38824826,0.8472362,0.31397575,-0.96840054,0.60971624,0.47415873,-0.7825911,-0.7505734,-0.845854,0.68235826,0.77350754,0.29256734,-0.09466298,-0.08290007,0.8979942,0.37313384,Regulaciones
-0.34010565,0.783157,0.13034818,-0.41594133,0.06315133,0.04431882,-0.14649951,-0.22928259,-0.58568555,-0.7906249,-0.124083474,0.27746546,-0.14838581,0.054006666,-0.79761744,0.020445505,0.8919557,-0.017682483,0.10064878,-0.3908354,-0.20875785,0.70661455,-0.36798733,0.06277733,0.7936422,0.44787955,-0.10597397,0.6118839,-0.7492597,-0.259035,0.85691017,0.9131617,-0.7829544,0.35887498,-0.15011004,0.42044598,0.16241726,0.16866907,0.15372302,0.25070363,0.43224764,0.268267,-0.3408605,-0.71007425,-0.41008306,0.07941927,1.0586832,-0.10544427,0.2659907,-0.022818547,-0.13154179,-0.26902384,0.19514309,-0.25688127,0.20555893,0.46256685,0.27882847,0.35002303,-0.1580063,0.19989926,-1.0050067,0.18809615,-0.35615876,0.09937729,-0.070121534,0.04420158,-0.35533336,0.4988051,-0.41813663,0.109197415,-0.16324136,-0.6382468,-0.34403634,-0.1320329,0.9628621,-0.16554877,-0.16371821,-0.36075777,0.09463371,-0.09920416,-0.40946633,0.08963457,-0.60861796,0.047412835,0.13184536,0.43529218,-0.006728153,-1.1641046,0.09008751,0.45910114,-0.3390684,-0.04525968,-0.5442248,0.23192617,0.9200732,0.27012965,-0.28428134,0.3230201,-0.06615097,0.2619483,Regulaciones
0.46047094,0.6770397,0.09453757,-0.17083143,0.29966933,0.40045738,-0.3364028,0.38459048,-0.077200115,0.05469667,-0.7561162,-0.4344809,-0.20816599,0.18913993,-1.1208607,0.14846434,0.6218649,0.6489867,0.07199816,-0.029710378,0.3379617,0.36179355,-0.19902939,0.1698741,-0.026569434,0.4813797,-0.17744757,0.60216063,-0.5500064,-0.14616184,-0.27092075,1.2972769,0.20867816,0.24096532,-0.6210203,1.0005137,-0.084609516,-0.34222594,-0.37525842,-0.033811413,0.74051696,-0.34128672,-0.17902884,-1.8192558,0.1668046,-0.3400174,0.91047716,-0.2857437,1.2059556,0.23899025,-0.45866778,1.2207654,0.32545406,-0.1629684,0.19313097,0.007976843,0.08293546,-1.1051797,-0.13735439,0.49654555,-0.675538,0.25679648,0.77489966,-0.012001967,-0.29182965,-0.11556797,0.10087672,0.51040536,0.28326628,0.6454788,-0.80430937,-0.24085677,-0.16141118,0.23394619,0.7898398,0.55168337,-0.9535067,-1.1631094,0.001372923,0.8967922,0.14929451,-0.45152417,0.100676775,-0.22605659,0.672968,-0.035267282,0.14873086,-1.062723,-0.058371734,0.38163275,-0.7916669,-0.5474665,-0.68024474,-0.3097766,1.5107388,0.1799072,-0.9715524,-0.381988,-0.6260762,-0.16929954,Regulaciones
0.7133341,1.0058073,-0.8274995,-0.39770782,0.023729028,-0.03723094,1.0053272,-0.49229005,-0.6364675,-0.15815407,-0.29163244,0.35741103,-0.27215174,-1.2170267,-1.3056996,0.26844904,-0.19507983,0.22709669,0.3315174,-0.8330285,-0.032692797,0.6061788,-1.1469508,-0.18085316,0.66649854,-0.6279373,-0.34276173,0.62534773,0.5133215,-2.0825205,0.34362012,1.1391444,-0.0045803087,0.5252777,0.7722479,-0.207865,-0.72608376,0.37940174,-0.51981133,-0.28730235,0.44466534,1.6794592,-0.09134402,-2.0950127,-0.49330586,-1.0156819,0.14730655,0.109670416,0.6338891,-0.14986233,0.3859778,0.04968701,0.46091235,-0.38034457,-0.47981706,-0.17323658,-0.18633789,0.67676383,0.6242726,-0.101731665,-0.56808835,0.70801604,-0.78239596,1.0858049,-0.8199447,0.93180794,-0.033576988,1.0473235,-1.5147294,0.5781625,0.0065293214,-1.1074526,0.40272844,-0.2927669,0.8271561,-0.94582164,-0.40131143,0.29252797,0.1182631,-0.08302646,-0.5831775,0.31212828,-0.5903517,0.80997866,-0.53687733,-0.03969368,-0.31612292,-1.474579,0.4966186,-0.39635664,0.36358827,0.23731145,0.24871841,1.0428718,1.7671144,-0.64019763,0.11097302,-0.27731338,-0.057423923,-0.16905355,Regulaciones
0.37640983,0.4263278,-0.4157892,0.02100237,0.18624274,-0.058992647,0.4834721,0.4564712,-0.0252057,0.3065094,-0.13489176,-0.09536974,-0.13411574,-0.08065936,-0.894503,-1.0786568,0.432411,0.47904316,0.38579473,0.22602338,0.13844666,0.2940516,0.5728347,0.38139248,-0.10934662,1.2278881,-0.055359494,-0.3627259,-0.32100636,-0.3314126,-0.15921167,0.2668434,-0.53264695,1.5217568,-0.1620964,0.48705837,-0.1511326,-0.71154636,-0.8155996,-0.36791858,0.525884,-0.20549531,0.04288044,-0.85119665,0.4184344,-0.21958154,1.203202,-0.8831463,1.0974718,0.70109606,-0.2242471,0.80148137,1.1256932,0.3372122,0.6507196,0.0027611314,-0.40544227,-0.055997662,-0.31659806,0.0049179625,0.078192174,-0.35316736,0.5174478,0.30832744,0.08655213,0.2616455,-0.22204208,0.29563507,0.3884305,0.48615733,-0.7660124,-0.7894888,-0.2547927,0.01817295,0.64854413,0.018778654,0.00022999363,-0.7205758,-0.29362786,0.096274704,-0.5609565,0.31935525,-0.4118882,0.436298,0.41831538,1.1608342,-0.32074273,-0.5689274,-0.3997406,0.15319619,0.14448445,-0.14141896,-1.3507402,0.9967683,0.5657624,-0.48025885,-0.33555117,-0.18517663,-0.14427741,-0.2887474,Regulaciones
0.15623532,0.044780165,-0.7939336,-0.24786015,0.6208529,-0.0043692007,0.30422598,-0.5130086,0.19439168,0.048150945,0.08071996,-0.11376933,-0.23880902,-0.07272986,-0.69269574,-0.25515085,0.6596275,0.19827399,-0.12480401,0.06818352,-0.3616759,0.5201729,0.32569247,-0.16802946,-0.61054933,0.41668642,-0.43251038,-0.27479348,-0.05499609,-0.23428811,0.26807845,0.32471907,-0.34567636,0.24381505,-0.20583573,0.472317,-0.51267046,-0.30241036,-0.64279747,-0.22699335,0.05753616,0.15035187,-0.3539535,-0.74949265,-0.4458829,-0.16542764,0.8455329,-0.20193602,0.3485823,0.33929935,-0.56666476,0.21744886,0.5867649,0.17386714,0.3133569,-0.4950615,0.17878024,0.24821927,-0.33306843,-0.11299298,-0.0036656654,-0.09655417,-0.6897999,0.19825266,-0.32815078,-0.03957406,-0.044745192,0.69608384,-0.058884207,0.13995536,-0.98452836,-1.1717715,-0.28993705,-0.118263766,-0.0063452106,0.20337415,-0.3011921,-0.34297502,0.289954,-0.26977202,0.2238759,-0.1256642,-0.26141936,0.30502886,0.6087056,0.86410356,0.6294438,-0.9818617,0.1544617,-0.12329512,-0.21990415,0.14901395,0.016449738,0.4398248,0.523891,-0.40180883,-0.1317336,-0.14680669,-0.042688757,-0.37185872,Regulaciones
0.5716453,-0.7532347,-0.51948905,-0.16814129,0.030808551,-0.39994577,0.11985503,0.62659764,1.0417506,0.028151868,-0.42148834,-0.38312215,-0.17075272,0.064281225,-0.21507998,-0.17636739,1.1126606,-0.5405151,0.9766201,0.46429765,-0.19016173,0.32491452,1.0995429,-0.19845688,-0.08952007,1.6915653,0.07019028,-0.11659207,-0.6648688,-0.3258046,1.0955629,0.99260664,0.43323383,1.4354826,0.13064222,0.9554491,-0.56962943,0.023734665,-1.4424974,0.18998784,1.0065918,-0.27007568,0.05259989,-1.2512296,-0.9775294,0.014362171,0.17339979,-0.5473236,0.37541485,1.320501,-0.013059572,1.3100716,0.41419414,-0.36404428,0.7148233,-0.848254,0.076034226,-0.5240397,-0.045077283,0.42841104,0.51523906,0.4469794,-1.1166642,-0.11689693,-0.36398962,1.1693007,-0.09254614,0.47029492,-0.38336736,1.0098792,-1.0554502,-0.5918537,0.23911658,-0.6278254,0.6369586,1.0455974,0.42164776,-0.03497371,0.27296385,-0.95413876,0.4339457,-0.15360358,0.40244502,1.0469294,0.5842715,0.7326177,0.30938688,-0.6610849,-0.12376175,-0.011922072,0.18146169,-0.26215887,-0.65681845,0.6163086,0.05413288,-0.06835605,-0.5848413,-0.65380305,-0.17097323,-0.24177313,Regulaciones
-0.657766,0.31048733,-0.060267605,0.08345301,0.49910018,-0.32444808,-0.9725483,-0.64216775,0.58748627,-0.8110263,-0.3449779,0.69706726,-0.51490444,-0.34507847,-0.8432304,-0.31822148,1.0149004,0.5720523,-0.38453844,-0.738647,0.16199824,0.81316453,0.3159177,0.113885365,0.4186438,0.3161732,-0.4599145,0.82355577,-0.13208158,-0.9116991,1.2097698,1.5007645,-0.62163556,-0.2239643,-0.55656683,0.42920902,0.0045720316,-0.45882574,-0.7122652,0.37265086,0.65241694,0.7882386,-0.29354423,-1.1136725,-0.26497084,-0.35731325,0.05404847,0.49877656,-0.13005191,-0.2099362,-0.43432763,0.4351146,1.4948697,-0.31449893,-0.37379238,0.20660871,0.45800778,0.2554672,-0.39552793,-0.045086898,-0.9813477,0.7659189,-0.56698936,0.31688225,-1.0526189,0.55868053,-0.098714225,0.59097916,-0.50494623,-0.16213892,-0.10983656,-1.5372374,-0.5256168,-0.6916171,0.19860792,0.060947407,0.53078026,-0.2192802,0.98895276,-0.07648522,-0.029694814,0.3144526,-0.6075676,0.3532583,0.052951712,0.4075508,-0.040695675,-0.18128954,1.1311845,-0.6153411,-0.62767065,-0.21629465,-0.4257388,0.75515366,0.82397324,-0.6284449,-0.6855892,0.33480734,0.2946625,-0.19833425,Regulaciones
-0.111934945,0.018654982,0.6115816,0.27192822,0.2279219,-0.2859997,0.20032728,0.026848514,-0.8510005,0.047094762,-0.60418123,0.5870984,-1.2291645,-0.3295347,-1.0383132,0.79347956,0.68085164,0.565446,-0.6681093,-0.3810309,-0.29754838,0.6215926,-0.58494383,0.58111686,-0.46868458,-0.71676016,0.18529007,0.62857866,0.32435113,-0.25078985,0.6777287,1.7547987,-0.26406303,-0.073905475,-0.6166536,0.32602382,0.12032635,0.26143223,-0.5914088,0.23282714,0.6453873,0.45247927,-0.06947667,-0.99492943,0.08658714,-0.74950844,0.7485025,-0.71406806,0.96229804,0.12090892,-0.33341023,-0.056382954,1.0040424,0.42122445,-1.0440966,0.14707802,0.57766634,-0.0011156641,-0.39049882,-0.29763666,-0.8236014,0.32953626,-0.19236952,0.5519256,-0.4360298,0.4359099,-0.9337978,0.8325949,-0.07972746,0.5727221,-0.04834611,-0.5113066,0.9041404,-0.31099835,0.08578145,0.4430868,-1.0118428,0.39971644,0.027368944,-0.35411167,0.06295937,-0.15525751,0.1319575,-0.17225155,0.7742292,0.021257443,0.7774686,-1.1401097,0.12531297,0.15074785,0.0012980459,-0.5013591,0.5886736,0.8255556,1.2996702,-0.27300417,0.33595616,-0.3177722,0.028530125,0.59662527,Regulaciones
0.42419642,-0.9211517,-0.36852664,1.2580677,0.21930613,0.066245735,1.4531004,-0.07198875,0.5340892,-1.0506861,-0.7843059,-1.0034935,1.2067804,0.8229671,0.9722184,-1.3020611,1.1929613,1.1037424,-1.2963232,-1.1227461,1.2783676,0.519287,0.7171238,0.8328857,1.2769219,0.24129762,0.49151638,0.3686999,1.1050963,-0.3607582,-0.3142199,0.92088664,-1.2847531,-0.23881741,0.68492484,-0.3807921,0.8980588,-0.8205324,-2.058602,-0.5256639,0.19877023,-0.3966656,0.24998626,-3.4559288,-0.7433534,-1.0062734,0.619732,0.8935713,0.67551565,-0.05768663,0.6908103,-0.7568748,1.7170457,2.591562,0.55770457,-1.9291054,-0.5810766,0.48131096,0.484383,-0.075236835,-0.29367232,0.07993941,-0.46364,2.6578572,0.8350987,2.0180736,0.75605285,2.1199028,-1.3049335,1.2992263,-1.2982317,-1.2682998,-0.9929759,-0.21220043,0.2179898,1.3673246,1.8858316,-1.1248058,0.5527408,0.769905,-0.5715169,0.72101533,-0.17105205,0.8497226,-0.19785412,1.278842,0.024305863,-1.0221521,1.0085834,-0.17134145,-1.9439529,-0.53947455,2.3832397,1.7013979,-0.111281,-0.20092614,0.70015645,-1.236571,-1.0345285,-1.6883013,Regulaciones
0.23667678,-0.41142663,-0.069714636,-0.62185323,0.09983162,0.1275432,0.05228662,0.16407312,0.16724671,-0.14769529,-0.53440607,-0.665718,-0.09823159,-0.26854384,0.01863359,-0.71895164,1.1355478,-0.6843718,0.22305581,-0.12439896,-0.6962089,0.43303752,0.15536246,0.23981859,0.08302828,0.6672876,0.24547864,0.23150243,-0.8383533,-1.041281,1.0098672,0.9893552,0.12226421,0.995078,0.23912789,0.40340376,-0.4266366,-0.62421906,-1.1896192,0.43962088,0.38747737,0.61782414,-0.2155514,-0.69420195,-0.30894977,-0.6030038,-0.21787044,-0.6546785,0.48754132,0.49428752,0.26913768,0.575683,0.5440643,0.39749607,-0.22595632,-0.4559953,0.44399917,-0.05450117,-0.15414724,-0.5448561,-0.24955516,0.19685005,-0.41561002,0.41323274,-0.44393936,-0.06435186,0.28804743,0.86611426,-0.09096764,0.158862,-1.4867013,-1.013797,-0.41387263,-0.72119194,0.7428927,1.0819433,0.21196945,-0.101973645,0.22668844,-0.7750366,-0.6174465,0.095896,0.15875043,0.20903026,0.7386728,0.9478393,0.76826376,-0.18792164,-0.16675843,-0.080112524,0.39295167,-0.34021363,0.01204336,0.5045186,0.50988364,-0.67202646,-1.188283,-0.40349254,0.47027117,-0.09424667,Regulaciones
0.40959015,-0.6951012,-0.9877471,-0.16610181,0.11554479,0.73862225,0.5236115,-0.5395536,-0.22458082,0.47715616,0.00631647,-0.027526556,-0.39590618,-0.1504424,-0.20498988,-0.95945275,0.48716024,1.159589,-0.59481156,-0.21282901,0.7550745,0.455089,1.1481507,-0.5852279,-0.5468257,0.72412944,-0.8363544,0.40193292,-0.3776494,-0.86122656,-0.43320853,0.30368546,-0.36436507,0.7275003,0.13831986,-0.42202458,-0.21787097,0.17512631,-0.6760825,-0.19212982,0.5717601,-0.16028021,0.023048721,-1.1029909,-0.07946926,-0.6675811,1.1881717,0.57970166,0.24513988,0.74305314,0.21935782,0.0236943,0.34189478,0.47903597,-0.5264721,-0.9177666,0.27058887,0.059980083,-1.0774043,0.6272678,0.08810404,0.18519546,-0.3673011,0.53916985,-0.23201661,-0.1739303,-0.86739695,1.0156703,-0.36635178,0.9614376,0.2401603,-0.10993064,0.51042086,-0.115283675,0.6035689,1.245236,0.03622205,-0.6060167,0.5602805,-0.06991628,-0.3518669,-0.9480806,-0.7006168,-0.3915313,0.4187954,0.74329144,0.32945883,-0.4855232,-0.49607617,1.0319948,-1.1666702,0.66171783,-0.46313575,0.49610135,-0.66902095,-0.015904864,0.21872646,-0.472597,0.02184571,-0.6180402,Regulaciones
1.2203555,0.058428157,0.5980665,0.30182406,0.5047277,-0.10630148,0.39691234,-0.34612507,0.95177054,0.11859717,0.766322,-0.2964402,0.2797079,0.45899287,-1.2017282,-0.98879355,1.1729662,0.38022247,-0.48802698,0.55777395,0.3022174,-0.17052005,0.69024074,-0.3291022,0.16296385,1.4233885,0.17538807,0.009574894,-0.8100812,-0.3639497,1.1445025,0.9397328,0.28766245,0.6492553,-0.41780564,0.023154404,-1.1324685,0.40963012,-0.82446104,-0.69130296,0.030150792,0.8463881,0.4291652,-0.8491789,-0.2468333,0.31369716,0.47554907,-0.21341468,-0.94423354,1.1622322,1.1936913,0.2142543,0.8664581,0.2866255,0.6225893,-0.549403,-1.4882704,0.10611154,0.10093141,0.21363828,-0.7240085,0.98675597,-0.5789274,0.58387476,-0.9838744,0.61186165,0.67591566,1.6327957,0.23448354,-0.25050667,-0.5450529,0.12847738,-0.14892371,-1.1713809,0.84951234,1.5039678,-0.06139938,0.2076694,0.7436538,0.16189611,0.29792306,0.034819108,-0.9291443,-0.98771274,-0.05990096,1.553163,0.68371344,-1.2894218,0.48599312,-0.26579148,0.20246631,0.08628288,-1.4004413,-0.1876787,1.3639027,-0.23591404,-0.28943497,-0.35806045,0.27458477,0.6105574,Regulaciones
0.20024207,-0.3736821,-0.2072132,-0.57869506,-0.13113248,-0.5364991,-0.3828174,0.32185453,0.22845975,0.2926812,0.87968975,-0.21590841,0.8874044,-0.5301135,-0.09338056,0.3887376,-0.0073838052,0.4140928,-0.11478638,0.18058454,0.67561585,0.58780885,0.3655022,0.6701498,0.9489058,0.20743613,0.48893553,0.96632403,-1.0136566,-0.68632585,0.23245901,1.1604365,0.8303625,1.2972288,-0.26030254,-0.07369746,-0.53200144,-0.11259384,-1.0720142,1.0554285,0.52380836,-0.17972152,-0.10780304,-0.92741036,-0.8311415,0.087132394,0.5248161,-1.1518787,0.5869853,0.69196665,0.4941433,0.85818243,0.24807799,0.5658007,-0.24997084,-0.5780335,0.15801501,-1.4604042,-0.43746752,0.7397604,0.40042397,-0.13333659,-0.88566065,0.36221904,-0.6980693,0.06895362,-0.2248416,1.141985,0.36919877,-0.27514774,-0.07042363,-0.8590772,0.33056855,-0.387782,0.79050314,0.64447576,-0.49111906,0.047103506,-0.16240266,0.523334,-0.7839457,0.11963673,-0.1291354,0.5637057,0.12100888,-0.29540166,-0.5010919,-0.8241199,-1.0259811,-0.079332456,0.23363276,-1.3382683,-0.57310903,0.3746533,0.65118,-0.6392881,-0.4655287,-0.5007242,0.8179816,-0.16919655,Regulaciones
0.28689694,-0.67225003,0.16898215,-0.03528201,0.25080624,-0.53840274,-0.20165648,-0.2300942,0.020542923,0.032195922,-0.15197441,0.21445145,0.14628002,-0.06952261,-0.07009216,-0.37020823,0.7349272,-0.4090727,0.15582697,0.01897323,0.45622948,-0.19773303,0.2673805,-0.18945785,0.188444,0.53524005,0.054474495,0.20380385,-0.21990335,-0.33005843,0.5121169,1.0771582,-0.29793957,1.0257859,0.17159884,0.2523687,-0.6523338,0.33030406,-0.22397253,0.44361463,0.20742367,0.4174097,0.009599858,-1.2796428,0.090413705,-0.72576904,-0.20432706,0.30676356,0.3301082,0.5253712,-0.078110516,0.56953937,0.4566444,0.57860994,0.24579197,-0.25823304,0.19158572,-0.18104926,-0.4504225,0.2663704,-0.74230266,0.0642532,-0.042934272,-0.24058376,-0.3880288,0.5038781,0.014887077,0.81449884,-1.0875121,0.010015091,-1.6221746,-0.8458282,0.1848517,0.19573922,0.55320466,0.65965617,0.3778836,-0.3154186,0.37867075,-0.06999968,0.09594223,-0.2047049,-0.7325453,-0.49977556,0.5590093,0.9853759,0.32436088,0.2622375,-0.7080857,0.07705269,0.08769679,-0.27065888,-0.41238815,0.28412154,0.52533567,-0.5774922,-0.053820755,-0.23697625,0.039356228,-0.3857508,Regulaciones
